              Y_h1             Y_he4             Y_c12             Y_c13             Y_n13             Y_n14             Y_n15             Y_o14             Y_o15             E_nuc              Time
     7.14354225868172E-01     2.70429188072945E-01     1.33648136020492E-10     8.37025836158536E-17     4.98925072395111E-10     1.37797980052819E-09     4.63816530151655E-14     9.35354663634341E-05     1.47003523037091E-04     6.33239082679884E+15     1.90000000000000E+02
     7.14319957741428E-01     2.70437562610901E-01     1.34354608206896E-10     8.41490825016904E-17     5.01562445767591E-10     1.36670179373644E-09     4.66268286334056E-14     9.27654958725348E-05     1.47773501461906E-04     6.57084903765921E+15     2.00000000000000E+02
     7.14285638067255E-01     2.70445977674056E-01     1.34960636667554E-10     8.45327165735231E-17     5.03824846653909E-10     1.35705169623319E-09     4.68371460470789E-14     9.21060796234648E-05     1.48432924492434E-04     6.80900309648007E+15     2.10000000000000E+02
     7.14251274250309E-01     2.70454427440721E-01     1.35480646803082E-10     8.48625118619660E-17     5.05766127380575E-10     1.34879571539913E-09     4.70176114779510E-14     9.15413358368760E-05     1.48997674073532E-04     7.04689668423187E+15     2.20000000000000E+02
     7.14216872630034E-01     2.70462906928331E-01     1.35926985356932E-10     8.51461941368662E-17     5.07432380314698E-10     1.34173374742131E-09     4.71725097661756E-14     9.10576718888727E-05     1.49481342970756E-04     7.28456724322066E+15     2.30000000000000E+02
     7.14182438633798E-01     2.70471411871178E-01     1.36310223196539E-10     8.53903782520419E-17     5.08863068194317E-10     1.33569447012882E-09     4.73055094481082E-14     9.06434507746851E-05     1.49895568310162E-04     7.52204682891994E+15     2.40000000000000E+02
     7.14147976908217E-01     2.70479938615603E-01     1.36639414879617E-10     8.56007304659325E-17     5.10091993130898E-10     1.33053113620915E-09     4.74197528367489E-14     9.02887051764520E-05     1.50250317513498E-04     7.75936284128581E+15     2.50000000000000E+02
     7.14113491434116E-01     2.70488484030851E-01     1.36922319438538E-10     8.57821065242373E-17     5.11148120832700E-10     1.32611799494593E-09     4.75179326432225E-14     8.99848942773460E-05     1.50554131486615E-04     7.99653873735319E+15     2.60000000000000E+02
     7.14078985621888E-01     2.70497045435414E-01     1.37165582832628E-10     8.59386657859310E-17     5.12056261728363E-10     1.32234733520450E-09     4.76023552954120E-14     8.97247028274207E-05     1.50814325555711E-04     8.23359463025527E+15     2.70000000000000E+02
     7.14044462392223E-01     2.70505620533444E-01     1.37374895464639E-10     8.60739697506728E-17     5.12837659001089E-10     1.31912693256162E-09     4.76749956028117E-14     8.95018676694188E-05     1.51037162943333E-04     8.47054776216899E+15     2.80000000000000E+02
     7.14009924245913E-01     2.70514207359197E-01     1.37555129790650E-10     8.61910681300308E-17     5.13510502308394E-10     1.31637781906469E-09     4.77375445129593E-14     8.93110261797726E-05     1.51228006328952E-04     8.70741289741568E+15     2.90000000000000E+02
     7.13975373324337E-01     2.70522804229140E-01     1.37710458950714E-10     8.62925730496972E-17     5.14090370649260E-10     1.31403236058589E-09     4.77914502812683E-14     8.91475856163187E-05     1.51391448502613E-04     8.94420266997376E+15     3.00000000000000E+02
     7.13940811461477E-01     2.70531409701182E-01     1.37844457757379E-10     8.63807222229676E-17     5.14590609370451E-10     1.31203262009929E-09     4.78379535183007E-14     8.90076119068499E-05     1.51531423577538E-04     9.18092789384166E+15     3.10000000000000E+02
     7.13906240228253E-01     2.70540022540103E-01     1.37960188358025E-10     8.64574325421819E-17     5.15022649957708E-10     1.31032896934877E-09     4.78781169182069E-14     8.88877353246291E-05     1.51651301315598E-04     9.41759783240410E+15     3.20000000000000E+02
     7.13871660970191E-01     2.70548641688069E-01     1.38060273283990E-10     8.65243457814108E-17     5.15396282739795E-10     1.30887890493923E-09     4.79128506098487E-14     8.87850700565003E-05     1.51753967560039E-04     9.65422042435148E+15     3.30000000000000E+02
     7.13837074839464E-01     2.70557266239354E-01     1.38146958073054E-10     8.65828677757519E-17     5.15719890668261E-10     1.30764603341389E-09     4.79429338894406E-14     8.86971452513216E-05     1.51841893187767E-04     9.89080247024214E+15     3.40000000000000E+02
     7.13802482822987E-01     2.70565895418118E-01     1.38222166338981E-10     8.66342028753163E-17     5.16000654900830E-10     1.30659917874248E-09     4.79690343320003E-14     8.86218443849335E-05     1.51917194745011E-04     1.01273497945716E+16     3.50000000000000E+02
     7.13767885763524E-01     2.70574528561710E-01     1.38287541133437E-10     8.66793798287429E-17     5.16244709212073E-10     1.30571171196876E-09     4.79917221456786E-14     8.85573597279791E-05     1.51981679979980E-04     1.03638673674530E+16     3.60000000000000E+02
     7.13733284385762E-01     2.70583165100093E-01     1.38344495948683E-10     8.67192836949981E-17     5.16457330394584E-10     1.30496072460996E-09     4.80114878718399E-14     8.85021361926477E-05     1.52036903996703E-04     1.06003594562997E+16     3.70000000000000E+02
     7.13698679303765E-01     2.70591804550282E-01     1.38394228474268E-10     8.67546644480158E-17     5.16642989614953E-10     1.30432680569977E-09     4.80287471592167E-14     8.84548561818399E-05     1.52084184406021E-04     1.08368296782130E+16     3.80000000000000E+02
     7.13664071057473E-01     2.70600446487501E-01     1.38437792050379E-10     8.67861816657876E-17     5.16805619160522E-10     1.30379288374430E-09     4.80438655612305E-14     8.84143608876047E-05     1.52124680027970E-04     1.10732812109753E+16     3.90000000000000E+02
     7.13629460098176E-01     2.70609090558084E-01     1.38476063614146E-10     8.68143844276045E-17     5.16948492777849E-10     1.30334474620717E-09     4.80571474120095E-14     8.83796854991538E-05     1.52159355683400E-04     1.13097167486428E+16     4.00000000000000E+02
     7.13594846822051E-01     2.70617736450567E-01     1.38509815724079E-10     8.68397566198930E-17     5.17074494551306E-10     1.30296987222518E-09     4.80688608219071E-14     8.83499803289494E-05     1.52189061068712E-04     1.15461386286470E+16     4.10000000000000E+02
     7.13560231558993E-01     2.70626383904373E-01     1.38539695226684E-10     8.68627037101803E-17     5.17186039262041E-10     1.30265777835972E-09     4.80792302739183E-14     8.83245345155538E-05     1.52214507052767E-04     1.17825487633864E+16     4.20000000000000E+02
     7.13525614594023E-01     2.70635032696209E-01     1.38566255365093E-10     8.68835718378676E-17     5.17285192255626E-10     1.30239949818620E-09     4.80884477667061E-14     8.83027389064518E-05     1.52236302794427E-04     1.20189488570361E+16     4.30000000000000E+02
     7.13490996170266E-01     2.70643682634939E-01     1.38589969974591E-10     8.69026576254252E-17     5.17373722435229E-10     1.30218735225012E-09     4.80966777410701E-14     8.82840720734456E-05     1.52254969727326E-04     1.22553403445279E+16     4.40000000000000E+02
     7.13456376483694E-01     2.70652333565431E-01     1.38611225184696E-10     8.69202037517824E-17     5.17453071282877E-10     1.30201508256196E-09     4.81040542002497E-14     8.82681108146163E-05     1.52270931057814E-04     1.24917243502248E+16     4.50000000000000E+02
     7.13421755716926E-01     2.70660985344628E-01     1.38630375092789E-10     8.69364315409302E-17     5.17524560701277E-10     1.30187695025637E-09     4.81107000309408E-14     8.82544648629795E-05     1.52284577056937E-04     1.27281019663127E+16     4.60000000000000E+02
     7.13387134038825E-01     2.70669637841018E-01     1.38647744262588E-10     8.69515432628066E-17     5.17589402339910E-10     1.30176769511192E-09     4.81167278703967E-14     8.82427754488536E-05     1.52296266498101E-04     1.29644742249626E+16     4.70000000000000E+02
     7.13352511580437E-01     2.70678290951621E-01     1.38663588799045E-10     8.69656997467197E-17     5.17648552278915E-10     1.30168316643833E-09     4.81222265978401E-14     8.82327616377944E-05     1.52306280318689E-04     1.32008419007088E+16     4.80000000000000E+02
     7.13317888447654E-01     2.70686944592536E-01     1.38678119112492E-10     8.69790342198428E-17     5.17702796011835E-10     1.30161995413109E-09     4.81272692345673E-14     8.82241945489562E-05     1.52314847401960E-04     1.34372055998693E+16     4.90000000000000E+02
     7.13283264757506E-01     2.70695598672642E-01     1.38691560882665E-10     8.69916878302026E-17     5.17752976037577E-10     1.30157440059009E-09     4.81319341009451E-14     8.82168255966154E-05     1.52322216336228E-04     1.36735660397809E+16     5.00000000000000E+02
     7.13248640575094E-01     2.70704253139090E-01     1.38704044027836E-10     8.70037412183090E-17     5.17799577363680E-10     1.30154440022569E-09     4.81362662840414E-14     8.82105106100886E-05     1.52328531293666E-04     1.39099235583758E+16     5.10000000000000E+02
     7.13214015974656E-01     2.70712907932232E-01     1.38715716988212E-10     8.70152876624835E-17     5.17843154141576E-10     1.30152754727064E-09     4.81403172988514E-14     8.82050868626153E-05     1.52333955002739E-04     1.41462785594144E+16     5.20000000000000E+02
     7.13179391016346E-01     2.70721563006616E-01     1.38726692283586E-10     8.70263974991455E-17     5.17884126424575E-10     1.30152201811739E-09     4.81441261945109E-14     8.82004303673856E-05     1.52338611451546E-04     1.43826314469374E+16     5.30000000000000E+02
     7.13144765749180E-01     2.70730218324812E-01     1.38737062367891E-10     8.70371283794076E-17     5.17922839357311E-10     1.30152631436722E-09     4.81477250564461E-14     8.81964390063351E-05     1.52342602759214E-04     1.46189825383014E+16     5.40000000000000E+02
     7.13110140214771E-01     2.70738873854453E-01     1.38746907551895E-10     8.70475306239635E-17     5.17959592752559E-10     1.30153913442401E-09     4.81511417558815E-14     8.81930244842459E-05     1.52346017221881E-04     1.48553320871259E+16     5.50000000000000E+02
     7.13075514450726E-01     2.70747529565029E-01     1.38756304714296E-10     8.70576531624019E-17     5.17994673611580E-10     1.30155923231004E-09     4.81544029729438E-14     8.81901035695209E-05     1.52348938072027E-04     1.50916802901468E+16     5.60000000000000E+02
     7.13040888491390E-01     2.70756185430278E-01     1.38765319534986E-10     8.70675374802299E-17     5.18028327127640E-10     1.30158554354889E-09     4.81575315013301E-14     8.81876046158582E-05     1.52351436956707E-04     1.53280273686147E+16     5.70000000000000E+02
     7.13006262360660E-01     2.70764841430532E-01     1.38773999524903E-10     8.70772125221420E-17     5.18060730667020E-10     1.30161729814019E-09     4.81605438293284E-14     8.81854739707750E-05     1.52353567528949E-04     1.55643734426021E+16     5.80000000000000E+02
     7.12971636086960E-01     2.70773497542582E-01     1.38782402307207E-10     8.70867144236731E-17     5.18092099346780E-10     1.30165356218721E-09     4.81634599545879E-14     8.81836483199481E-05     1.52355393103737E-04     1.58007186588086E+16     5.90000000000000E+02
     7.12937009690631E-01     2.70782153750377E-01     1.38790567821575E-10     8.70960682644443E-17     5.18122582267703E-10     1.30169368839306E-09     4.81662937378704E-14     8.81820838707388E-05     1.52356957474169E-04     1.60370631344273E+16     6.00000000000000E+02
     7.12902383188996E-01     2.70790810040560E-01     1.38798529452908E-10     8.71052950935329E-17     5.18152304059989E-10     1.30173713569623E-09     4.81690567651666E-14     8.81807441919131E-05     1.52358297071861E-04     1.62734069757611E+16     6.10000000000000E+02
     7.12867756598464E-01     2.70799466399788E-01     1.38806320134469E-10     8.71144154297485E-17     5.18181387668856E-10     1.30178337035205E-09     4.81717604657042E-14     8.81795928770285E-05     1.52359448303634E-04     1.65097502689383E+16     6.20000000000000E+02
     7.12833129925931E-01     2.70808122822339E-01     1.38813954011941E-10     8.71234381820074E-17     5.18209885904552E-10     1.30183216308746E-09     4.81744097485778E-14     8.81786143172745E-05     1.52360426778461E-04     1.67460930549526E+16     6.30000000000000E+02
     7.12798503184978E-01     2.70816779297976E-01     1.38821456617254E-10     8.71323794035640E-17     5.18237894080637E-10     1.30188310011544E-09     4.81770134744729E-14     8.81777805913244E-05     1.52361260417961E-04     1.69824354228527E+16     6.40000000000000E+02
     7.12763876387370E-01     2.70825435818194E-01     1.38828849275107E-10     8.71412525710838E-17     5.18265491804487E-10     1.30193583583271E-09     4.81795790439874E-14     8.81770684903755E-05     1.52361972431181E-04     1.72187774595296E+16     6.50000000000000E+02
     7.12729249546339E-01     2.70834092373858E-01     1.38836155003745E-10     8.71500722823434E-17     5.18292765004701E-10     1.30198999719369E-09     4.81821144454754E-14     8.81764530949313E-05     1.52362587737882E-04     1.74551192712819E+16     6.60000000000000E+02
     7.12694622654912E-01     2.70842748967914E-01     1.38843365798713E-10     8.71588331952709E-17     5.18319683804377E-10     1.30204571390591E-09     4.81846169009301E-14     8.81759424447097E-05     1.52363098298255E-04     1.76914607642254E+16     6.70000000000000E+02
     7.12659995715011E-01     2.70851405598069E-01     1.38850487132673E-10     8.71675386247706E-17     5.18346268635300E-10     1.30210289726996E-09     4.81870883095587E-14     8.81755302831377E-05     1.52363510368935E-04     1.79278019331172E+16     6.80000000000000E+02
     7.12625368743706E-01     2.70860062252986E-01     1.38857547693252E-10     8.71762067840687E-17     5.18372626588715E-10     1.30216108236817E-09     4.81895386272828E-14     8.81751856839152E-05     1.52363854876551E-04     1.81641429212962E+16     6.90000000000000E+02
     7.12590741753607E-01     2.70868718923772E-01     1.38864569811791E-10     8.71848517462978E-17     5.18398841028561E-10     1.30221990729282E-09     4.81919756040815E-14     8.81748843841292E-05     1.52364156084273E-04     1.84004838218003E+16     7.00000000000000E+02
     7.12556114761280E-01     2.70877375598892E-01     1.38871582495467E-10     8.71934918043935E-17     5.18425020239460E-10     1.30227890194823E-09     4.81944093067612E-14     8.81745949156338E-05     1.52364445460580E-04     1.86368247589975E+16     7.10000000000000E+02
     7.12521487741693E-01     2.70886032294861E-01     1.38878543588050E-10     8.72021001969735E-17     5.18451006857324E-10     1.30233874948641E-09     4.81968251050396E-14     8.81743623321823E-05     1.52364677951234E-04     1.88731655274266E+16     7.20000000000000E+02
     7.12486860713182E-01     2.70894688998909E-01     1.38885485136648E-10     8.72106971171429E-17     5.18476920515455E-10     1.30239893054133E-09     4.81992341207049E-14     8.81741517987276E-05     1.52364888391650E-04     1.91095062636803E+16     7.30000000000000E+02
     7.12452233678779E-01     2.70903345708524E-01     1.38892413111006E-10     8.72192862335774E-17     5.18502783502419E-10     1.30245934834331E-09     4.82016384254460E-14     8.81739564623704E-05     1.52365083634796E-04     1.93458469813826E+16     7.40000000000000E+02
     7.12417606639039E-01     2.70912002423193E-01     1.38899329012573E-10     8.72278685542560E-17     5.18528601421277E-10     1.30251997857868E-09     4.82040385403814E-14     8.81737749220248E-05     1.52365265081775E-04     1.95821876817546E+16     7.50000000000000E+02
     7.12382979592482E-01     2.70920659143892E-01     1.38906230856037E-10     8.72364429619578E-17     5.18554366856477E-10     1.30258085346088E-09     4.82064337766252E-14     8.81736098398083E-05     1.52365430070447E-04     1.98185283523284E+16     7.60000000000000E+02
     7.12348352536721E-01     2.70929315871765E-01     1.38913115650154E-10     8.72450075433373E-17     5.18580068642756E-10     1.30264202146360E-09     4.82088230960517E-14     8.81734643381623E-05     1.52365575478336E-04     2.00548689632242E+16     7.70000000000000E+02
     7.12313725469107E-01     2.70937972608373E-01     1.38919979610569E-10     8.72535599542796E-17     5.18605692651698E-10     1.30270354393257E-09     4.82112051853506E-14     8.81733426761276E-05     1.52365697046358E-04     2.02912094883451E+16     7.80000000000000E+02
     7.12279098405251E-01     2.70946629343676E-01     1.38926847101306E-10     8.72621152839798E-17     5.18631329842670E-10     1.30276502594934E-09     4.82135884997508E-14     8.81732174616231E-05     1.52365822166873E-04     2.05275500663644E+16     7.90000000000000E+02
     7.12244471335866E-01     2.70955286083580E-01     1.38933703768495E-10     8.72706646294031E-17     5.18656926627678E-10     1.30282670018138E-09     4.82159680579221E-14     8.81731048072684E-05     1.52365934727098E-04     2.07638906152322E+16     8.00000000000000E+02
     7.12209844258335E-01     2.70963942829777E-01     1.38940545480848E-10     8.72792054171672E-17     5.18682467583176E-10     1.30288863359577E-09     4.82183424261528E-14     8.81730093304442E-05     1.52366030109603E-04     2.10002311142614E+16     8.10000000000000E+02
     7.12175217168626E-01     2.70972599584912E-01     1.38947365795166E-10     8.72877336389535E-17     5.18707928654415E-10     1.30295093063383E-09     4.82207093684132E-14     8.81729382453625E-05     1.52366101100104E-04     2.12365715318359E+16     8.20000000000000E+02
     7.12140590071274E-01     2.70981256345872E-01     1.38954172304318E-10     8.72962540236765E-17     5.18733338188295E-10     1.30301346822485E-09     4.82230715197104E-14     8.81728830613513E-05     1.52366156189359E-04     2.14729119018266E+16     8.30000000000000E+02
     7.12105962975456E-01     2.70989913106415E-01     1.38960980244959E-10     8.73047760624480E-17     5.18758753068663E-10     1.30307599939972E-09     4.82254341677323E-14     8.81728267467521E-05     1.52366212409202E-04     2.17092522932839E+16     8.40000000000000E+02
     7.12071335873718E-01     2.70998569871422E-01     1.38967777771009E-10     8.73132924061837E-17     5.18784129069581E-10     1.30313871617859E-09     4.82277932014551E-14     8.81727826228648E-05     1.52366256438197E-04     2.19455926471539E+16     8.50000000000000E+02
     7.12036708765527E-01     2.71007226641102E-01     1.38974564457064E-10     8.73218028211562E-17     5.18809464602467E-10     1.30320162546390E-09     4.82301484732580E-14     8.81727512515129E-05     1.52366287714515E-04     2.21819329566733E+16     8.60000000000000E+02
     7.12002081650150E-01     2.71015883415748E-01     1.38981339691063E-10     8.73303069695562E-17     5.18834757381679E-10     1.30326473718567E-09     4.82324997707477E-14     8.81727334390153E-05     1.52366305431830E-04     2.24182732125870E+16     8.70000000000000E+02
     7.11967454532245E-01     2.71024540192676E-01     1.38988109719783E-10     8.73388086038513E-17     5.18860030729686E-10     1.30332795007955E-09     4.82348492617629E-14     8.81727218611596E-05     1.52366316914427E-04     2.26546134621514E+16     8.80000000000000E+02
     7.11932827412101E-01     2.71033196971563E-01     1.38994875399952E-10     8.73473082791735E-17     5.18885287844337E-10     1.30339125026745E-09     4.82371972436355E-14     8.81727156378746E-05     1.52366323042387E-04     2.28909537057550E+16     8.90000000000000E+02
     7.11898200290083E-01     2.71041853752006E-01     1.39001637807808E-10     8.73558066931603E-17     5.18910532742795E-10     1.30345462031512E-09     4.82395440898807E-14     8.81727136661787E-05     1.52366324918703E-04     2.31272939438370E+16     9.00000000000000E+02
     7.11863573167723E-01     2.71050510532915E-01     1.39008399625016E-10     8.73643055123309E-17     5.18935775435980E-10     1.30351801676391E-09     4.82418907311531E-14     8.81727129769405E-05     1.52366325512538E-04     2.33636341882590E+16     9.10000000000000E+02
     7.11828946046171E-01     2.71059167313412E-01     1.39015163040678E-10     8.73728061112916E-17     5.18961024096064E-10     1.30358140413806E-09     4.82442379271664E-14     8.81727111717369E-05     1.52366327222340E-04     2.35999744458782E+16     9.20000000000000E+02
     7.11794318921191E-01     2.71067824095928E-01     1.39021922266420E-10     8.73813050222915E-17     5.18986257114925E-10     1.30364487625031E-09     4.82465836690898E-14     8.81727148824670E-05     1.52366323416143E-04     2.38363146659582E+16     9.30000000000000E+02
     7.11759691795889E-01     2.71076480878303E-01     1.39028682612061E-10     8.73898055352711E-17     5.19011494314526E-10     1.30370834704886E-09     4.82489297996663E-14     8.81727182176022E-05     1.52366319985537E-04     2.40726548734600E+16     9.40000000000000E+02
     7.11725064670607E-01     2.71085137660051E-01     1.39035445362937E-10     8.73983085031827E-17     5.19036740493234E-10     1.30377179570566E-09     4.82512767649607E-14     8.81727198524445E-05     1.52366318255235E-04     2.43089950630005E+16     9.50000000000000E+02
     7.11690437545585E-01     2.71093794440708E-01     1.39042211771851E-10     8.74068147702011E-17     5.19062000327987E-10     1.30383520192013E-09     4.82536249997487E-14     8.81727185199167E-05     1.52366319492328E-04     2.45453352265825E+16     9.60000000000000E+02
     7.11655810421003E-01     2.71102451220503E-01     1.39048981061435E-10     8.74153237260775E-17     5.19087270916735E-10     1.30389857829220E-09     4.82559742342502E-14     8.81727148444731E-05     1.52366323072353E-04     2.47816753768655E+16     9.70000000000000E+02
     7.11621183296936E-01     2.71111108000087E-01     1.39055751237244E-10     8.74238338981563E-17     5.19112544813897E-10     1.30396195714557E-09     4.82583237763092E-14     8.81727106024098E-05     1.52366327218991E-04     2.50180155370146E+16     9.80000000000000E+02
     7.11586556173217E-01     2.71119764779206E-01     1.39062523047400E-10     8.74323458244835E-17     5.19137824812358E-10     1.30402532635961E-09     4.82606738855550E-14     8.81727051011206E-05     1.52366332624857E-04     2.52543556931356E+16     9.90000000000000E+02
     7.11551929049559E-01     2.71128421558248E-01     1.39069295377663E-10     8.74408587180035E-17     5.19163106752497E-10     1.30408870399484E-09     4.82630241752988E-14     8.81726994003065E-05     1.52366338230237E-04     2.54906958485478E+16     1.00000000000000E+03
     7.11517301925498E-01     2.71137078337798E-01     1.39076066587200E-10     8.74493714374851E-17     5.19188384508841E-10     1.30415211664609E-09     4.82653740761022E-14     8.81726950937168E-05     1.52366342441363E-04     2.57270360074183E+16     1.01000000000000E+03
     7.11482674802383E-01     2.71145735116619E-01     1.39082840426808E-10     8.74578867270191E-17     5.19213672083573E-10     1.30421550352541E-09     4.82677248896531E-14     8.81726888043945E-05     1.52366348635234E-04     2.59633761690778E+16     1.02000000000000E+03
     7.11448047679855E-01     2.71154391895221E-01     1.39089615572812E-10     8.74664037244900E-17     5.19238964535187E-10     1.30427888608695E-09     4.82700761565809E-14     8.81726819307843E-05     1.52366355413392E-04     2.61997163382554E+16     1.03000000000000E+03
     7.11413420557469E-01     2.71163048674233E-01     1.39096390426483E-10     8.74749214000202E-17     5.19264255895346E-10     1.30434229024240E-09     4.82724273220598E-14     8.81726761833829E-05     1.52366361065320E-04     2.64360565204823E+16     1.04000000000000E+03
     7.11378793435044E-01     2.71171705454034E-01     1.39103164178840E-10     8.74834393204639E-17     5.19289543143933E-10     1.30440572910360E-09     4.82747781053415E-14     8.81726725976451E-05     1.52366364555556E-04     2.66723967211222E+16     1.05000000000000E+03
     7.11344166312462E-01     2.71180362234749E-01     1.39109936560990E-10     8.74919573413977E-17     5.19314825277115E-10     1.30446920703070E-09     4.82771284131080E-14     8.81726715123554E-05     1.52366365545311E-04     2.69087369405008E+16     1.06000000000000E+03
     7.11309539190261E-01     2.71189019014323E-01     1.39116711795926E-10     8.75004776398301E-17     5.19340118060481E-10     1.30453265559589E-09     4.82794797109048E-14     8.81726673258056E-05     1.52366369636342E-04     2.71450771386331E+16     1.07000000000000E+03
     7.11274912067949E-01     2.71197675794028E-01     1.39123487304259E-10     8.75089989166113E-17     5.19365411864486E-10     1.30459611659909E-09     4.82818311035816E-14     8.81726635057023E-05     1.52366373360912E-04     2.73814173364369E+16     1.08000000000000E+03
     7.11240284945399E-01     2.71206332573916E-01     1.39130263039935E-10     8.75175211942910E-17     5.19390706517198E-10     1.30465959078918E-09     4.82841825751557E-14     8.81726601930552E-05     1.52366376578013E-04     2.76177575322621E+16     1.09000000000000E+03
     7.11205657822474E-01     2.71214989354062E-01     1.39137038942504E-10     8.75260445117040E-17     5.19416001792938E-10     1.30472307914812E-09     4.82865341046494E-14     8.81726575926937E-05     1.52366379082812E-04     2.78540977248029E+16     1.10000000000000E+03
     7.11171030699020E-01     2.71223646134569E-01     1.39143814930229E-10     8.75345689235127E-17     5.19441297386531E-10     1.30478658300266E-09     4.82888856636966E-14     8.81726559884010E-05     1.52366380591527E-04     2.80904379132645E+16     1.11000000000000E+03
     7.11136403574874E-01     2.71232302915577E-01     1.39150590893182E-10     8.75430944997496E-17     5.19466592887552E-10     1.30485010413611E-09     4.82912372141490E-14     8.81726557580496E-05     1.52366380726284E-04     2.83267780975294E+16     1.12000000000000E+03
