              Y_h1             Y_he4             Y_c12             Y_c13             Y_n13             Y_n14             Y_n15             Y_o14             Y_o15             E_nuc              Time
     7.14625124088178E-01     2.70364756444931E-01     3.25245276640034E-10     2.03669449443982E-16     7.76088510145740E-10     6.03999899455809E-09     1.39199005855744E-13     1.06701148460039E-04     1.33832710067777E-04     4.40531865839257E+15     1.10000000000000E+02
     7.14591738073713E-01     2.70372437773664E-01     3.31727024927663E-10     2.07738131675498E-16     7.91555301148514E-10     5.88965550443587E-09     1.41973054214529E-13     1.04040548659229E-04     1.36493438260760E-04     4.64897350169969E+15     1.20000000000000E+02
     7.14558173961864E-01     2.70380259125316E-01     3.37281021902084E-10     2.11226219114604E-16     8.04808285685431E-10     5.76092561498564E-09     1.44350045043161E-13     1.01761928809356E-04     1.38772168031160E-04     4.89157758770992E+15     1.30000000000000E+02
     7.14524457294799E-01     2.70388200418564E-01     3.42040287615558E-10     2.14216936391255E-16     8.16164877099916E-10     5.65071039941460E-09     1.46386908052316E-13     9.98105074368188E-05     1.40723683501016E-04     5.13328162056815E+15     1.40000000000000E+02
     7.14490609983024E-01     2.70396244425652E-01     3.46118943452731E-10     2.16781686310622E-16     8.25897392616186E-10     5.55635120690339E-09     1.48132484730275E-13     9.81392875422607E-05     1.42394983941847E-04     5.37421483267943E+15     1.50000000000000E+02
     7.14456650796609E-01     2.70404376390036E-01     3.49614744792104E-10     2.18981634377989E-16     8.34239096777665E-10     5.47557066067436E-09     1.49628612268520E-13     9.67080135453321E-05     1.43826326880318E-04     5.61448798684013E+15     1.60000000000000E+02
     7.14422595793913E-01     2.70412583687599E-01     3.52611324226006E-10     2.20869111716276E-16     8.41389554244182E-10     5.40642039789573E-09     1.50911083610658E-13     9.54822470893339E-05     1.45052152338258E-04     5.85419585940533E+15     1.70000000000000E+02
     7.14388458723587E-01     2.70420855508426E-01     3.55180298417764E-10     2.22488932544562E-16     8.47519657181705E-10     5.34723198730153E-09     1.52010549142332E-13     9.44324989307610E-05     1.46101950985063E-04     6.09341955176402E+15     1.80000000000000E+02
     7.14354251361476E-01     2.70429182594041E-01     3.57383007936703E-10     2.23879482254845E-16     8.52775776872927E-10     5.29657639651189E-09     1.52953261302695E-13     9.35335121138470E-05     1.47000980997795E-04     6.33222853675470E+15     1.90000000000000E+02
     7.14319983813336E-01     2.70437556998726E-01     3.59272098382470E-10     2.25073706711270E-16     8.57283536603309E-10     5.25322715726352E-09     1.53761751271745E-13     9.27636108703877E-05     1.47770919192834E-04     6.57068242587930E+15     2.00000000000000E+02
     7.14285664730562E-01     2.70445971919822E-01     3.60892644598899E-10     2.26099815693902E-16     8.61150494270770E-10     5.21613417479916E-09     1.54455310109368E-13     9.21042376719940E-05     1.48430323996011E-04     6.80883223948101E+15     2.10000000000000E+02
     7.14251301511101E-01     2.70454421539369E-01     3.62283197486576E-10     2.26981936481635E-16     8.64468640296892E-10     5.18439934061409E-09     1.55050436768510E-13     9.15395212343481E-05     1.48995067459196E-04     7.04672158098403E+15     2.20000000000000E+02
     7.14216900490690E-01     2.70462900878736E-01     3.63476746519539E-10     2.27740715769029E-16     8.67316694387656E-10     5.15725410904361E-09     1.55561250031780E-13     9.10558799399403E-05     1.49478731856721E-04     7.28438790299303E+15     2.30000000000000E+02
     7.14182467094028E-01     2.70471405673906E-01     3.64501551064589E-10     2.28393843065654E-16     8.69762089233325E-10     5.13404013039065E-09     1.55999844298157E-13     9.06416816306717E-05     1.49892949909330E-04     7.52186323667674E+15     2.40000000000000E+02
     7.14148005968393E-01     2.70479932270908E-01     3.65381825376149E-10     2.28956474483380E-16     8.71862605056347E-10     5.11419329239537E-09     1.56376582745356E-13     9.02869583446225E-05     1.50247690061050E-04     7.75917499615340E+15     2.50000000000000E+02
     7.14113521095176E-01     2.70488477538813E-01     3.66138319752459E-10     2.29441599274102E-16     8.73667756355964E-10     5.09723018190426E-09     1.56700346053207E-13     8.99831689639593E-05     1.50551493842853E-04     7.99634665132240E+15     2.60000000000000E+02
     7.14079015886076E-01     2.70497038794693E-01     3.66788815936196E-10     2.29860348840986E-16     8.75219974047251E-10     5.08273654312494E-09     1.56978744423610E-13     8.97229945091345E-05     1.50811680588324E-04     8.23339831407423E+15     2.70000000000000E+02
     7.14044493261489E-01     2.70505613742847E-01     3.67348530074136E-10     2.30222249075179E-16     8.76555567004939E-10     5.07035789004028E-09     1.57218290038670E-13     8.95001723552234E-05     1.51034513225341E-04     8.47034722461247E+15     2.80000000000000E+02
     7.14009955721245E-01     2.70514200418367E-01     3.67830486363871E-10     2.30535453900300E-16     8.77705613655859E-10     5.05979080199379E-09     1.57424556973861E-13     8.93093422636590E-05     1.51225352251784E-04     8.70720814542495E+15     2.90000000000000E+02
     7.13975405406360E-01     2.70522797137944E-01     3.68245843020959E-10     2.30806949469012E-16     8.78696739810384E-10     5.05077532942505E-09     1.57602320704452E-13     8.91459122040098E-05     1.51388789920245E-04     8.94399370804764E+15     3.00000000000000E+02
     7.13940844150810E-01     2.70531402459414E-01     3.68604160145040E-10     2.31042721536067E-16     8.79551757843313E-10     5.04308875362163E-09     1.57755672746643E-13     8.90059479755549E-05     1.51528760621787E-04     9.18071472549015E+15     3.10000000000000E+02
     7.13906273525575E-01     2.70540015147446E-01     3.68913627130078E-10     2.31247897895924E-16     8.80290209341922E-10     5.03654028879780E-09     1.57888117984230E-13     8.88860796227237E-05     1.51648634475032E-04     9.41738046072480E+15     3.20000000000000E+02
     7.13871694876125E-01     2.70548634144194E-01     3.69181257134104E-10     2.31426870064252E-16     8.80928829151649E-10     5.03096655155465E-09     1.58002657897403E-13     8.87834213578207E-05     1.51751297407308E-04     9.65399885141924E+15     3.30000000000000E+02
     7.13837109354541E-01     2.70557258543994E-01     3.69413054697824E-10     2.31583398166077E-16     8.81481945348322E-10     5.02622765594439E-09     1.58101862299923E-13     8.86955025460339E-05     1.51839220172977E-04     9.89057669803504E+15     3.40000000000000E+02
     7.13802517947728E-01     2.70565887571043E-01     3.69614163625742E-10     2.31720703478714E-16     8.81961832113210E-10     5.02220376832674E-09     1.58187932629044E-13     8.86202068151503E-05     1.51914519246666E-04     1.01271198265589E+16     3.50000000000000E+02
     7.13767921500510E-01     2.70574520561070E-01     3.69788988447950E-10     2.31841544437763E-16     8.82378999565957E-10     5.01879227771581E-09     1.58262753928534E-13     8.85557220418497E-05     1.51979006839390E-04     1.03636332196886E+16     3.60000000000000E+02
     7.13733320735191E-01     2.70583156946084E-01     3.69941295479198E-10     2.31948279905233E-16     8.82742434912438E-10     5.01590544143373E-09     1.58327938099773E-13     8.85004987601816E-05     1.52034232492087E-04     1.06001211360804E+16     3.70000000000000E+02
     7.13698716269669E-01     2.70591796240077E-01     3.70074307629925E-10     2.32042928537174E-16     8.83059828683447E-10     5.01346817633085E-09     1.58384864478836E-13     8.84532111474009E-05     1.52081522091670E-04     1.08365872155460E+16     3.80000000000000E+02
     7.13664108634353E-01     2.70600438026051E-01     3.70190790136857E-10     2.32127222304355E-16     8.83337779305723E-10     5.01141606153358E-09     1.58434716527322E-13     8.84127216403122E-05     1.52122013256390E-04     1.10730345879174E+16     3.90000000000000E+02
     7.13629498287063E-01     2.70609081944511E-01     3.70293126739821E-10     2.32202654125989E-16     8.83581974875620E-10     5.00969356377037E-09     1.58478514434391E-13     8.83780495459893E-05     1.52156686726635E-04     1.13094659668276E+16     4.00000000000000E+02
     7.13594885614835E-01     2.70617727690406E-01     3.70383341278944E-10     2.32270492203778E-16     8.83797244693857E-10     5.00825353429590E-09     1.58517124359940E-13     8.83483626898360E-05     1.52186374717295E-04     1.15458836146306E+16     4.10000000000000E+02
     7.13560270957660E-01     2.70626374995215E-01     3.70463215789505E-10     2.32331853559632E-16     8.83987841064560E-10     5.00705445764002E-09     1.58551308976630E-13     8.83229285502086E-05     1.52211809785494E-04     1.17822895033169E+16     4.20000000000000E+02
     7.13525654596183E-01     2.70635023639319E-01     3.70534205043697E-10     2.32387648396591E-16     8.84157235376519E-10     5.00606244233130E-09     1.58581690895431E-13     8.83011480124919E-05     1.52233591074812E-04     1.20186853180078E+16     4.30000000000000E+02
     7.13491036782152E-01     2.70643673425233E-01     3.70597617711322E-10     2.32438695824628E-16     8.84308550387503E-10     5.00524700063905E-09     1.58608830198688E-13     8.82824823427012E-05     1.52252257345289E-04     1.22550725568040E+16     4.40000000000000E+02
     7.13456417720175E-01     2.70652324192587E-01     3.70654519910904E-10     2.32485665201703E-16     8.84444330073810E-10     5.00458329566234E-09     1.58633183162327E-13     8.82664940478844E-05     1.52268246111105E-04     1.24914524386687E+16     4.50000000000000E+02
     7.13421797591562E-01     2.70660975799854E-01     3.70705851021226E-10     2.32529145441765E-16     8.84566815986539E-10     5.00404944300820E-09     1.58655151820255E-13     8.82527970536589E-05     1.52281943465344E-04     1.27278260609492E+16     4.60000000000000E+02
     7.13387176546855E-01     2.70669628128225E-01     3.70752398024136E-10     2.32569628998741E-16     8.84677886031146E-10     5.00362710842242E-09     1.58675072983406E-13     8.82410672435288E-05     1.52293673540171E-04     1.29641943018576E+16     4.70000000000000E+02
     7.13352554717720E-01     2.70678281074113E-01     3.70794848436441E-10     2.32607546871774E-16     8.84779180765032E-10     5.00330027503839E-09     1.58693240894116E-13     8.82310220379343E-05     1.52303718928836E-04     1.32005579364985E+16     4.80000000000000E+02
     7.13317932215784E-01     2.70686934549280E-01     3.70833787803954E-10     2.32643265936168E-16     8.84872097418226E-10     5.00305530176180E-09     1.58709906153606E-13     8.82224207270512E-05     1.52312320352820E-04     1.34369176086112E+16     4.90000000000000E+02
     7.13283309133964E-01     2.70695588480529E-01     3.70869701841093E-10     2.32677090693829E-16     8.84957795007666E-10     5.00288087296864E-09     1.58725276637011E-13     8.82150636275470E-05     1.52319677505126E-04     1.36732738635597E+16     5.00000000000000E+02
     7.13248685553065E-01     2.70704242804079E-01     3.70903013884097E-10     2.32709286585833E-16     8.85037283701717E-10     5.00276712630991E-09     1.58739533523062E-13     8.82087767456366E-05     1.52325964387968E-04     1.39096271715519E+16     5.10000000000000E+02
     7.13214061552251E-01     2.70712897456354E-01     3.70934145499703E-10     2.32740117516118E-16     8.85111569442160E-10     5.00270424089615E-09     1.58752857233490E-13     8.82033866515786E-05     1.52331354439480E-04     1.41459779609917E+16     5.20000000000000E+02
     7.13179437179618E-01     2.70721552401357E-01     3.70963335539428E-10     2.32769733342782E-16     8.85181222183018E-10     5.00268665199637E-09     1.58765349991219E-13     8.81987951426562E-05     1.52335945867136E-04     1.43823265682753E+16     5.30000000000000E+02
     7.13144812493455E-01     2.70730207593481E-01     3.70990886150101E-10     2.32798323063786E-16     8.85246962907974E-10     5.00270732064919E-09     1.58777141108652E-13     8.81948778021531E-05     1.52339863093668E-04     1.46186733427893E+16     5.40000000000000E+02
     7.13110187557312E-01     2.70738862982458E-01     3.71017129985625E-10     2.32826094396830E-16     8.85309585393640E-10     5.00275849735567E-09     1.58788372954805E-13     8.81914975032465E-05     1.52343243252520E-04     1.48550186485703E+16     5.50000000000000E+02
     7.13075562384162E-01     2.70747518558306E-01     3.71042135431560E-10     2.32853091854037E-16     8.85369252827780E-10     5.00283858867344E-09     1.58799074796796E-13     8.81886270159373E-05     1.52346113575054E-04     1.50913625710759E+16     5.60000000000000E+02
     7.13040937020166E-01     2.70756174284481E-01     3.71066145162572E-10     2.32879467530920E-16     8.85426544279760E-10     5.00294194122816E-09     1.58809350494334E-13     8.81861666466042E-05     1.52348573759723E-04     1.53277053740230E+16     5.70000000000000E+02
     7.13006311505881E-01     2.70764830128573E-01     3.71089375049197E-10     2.32905357156044E-16     8.85481974859162E-10     5.00306352607789E-09     1.58819292435509E-13     8.81840279814024E-05     1.52350712224670E-04     1.55640472807068E+16     5.80000000000000E+02
     7.12971685843464E-01     2.70773486088351E-01     3.71111838469327E-10     2.32930768333926E-16     8.85535576492491E-10     5.00320303138119E-09     1.58828906345463E-13     8.81822049327860E-05     1.52352535057706E-04     1.58003882914798E+16     5.90000000000000E+02
     7.12937060061942E-01     2.70782142139761E-01     3.71133695575969E-10     2.32955801747619E-16     8.85587731336874E-10     5.00335672619302E-09     1.58838260766304E-13     8.81806318886797E-05     1.52354107874096E-04     1.60367285427991E+16     6.00000000000000E+02
     7.12902434178300E-01     2.70790798268213E-01     3.71155042868799E-10     2.32980517671871E-16     8.85638669661131E-10     5.00352236239701E-09     1.58847396997763E-13     8.81792690376722E-05     1.52355470487173E-04     1.62730681008665E+16     6.10000000000000E+02
     7.12867808205911E-01     2.70799454466827E-01     3.71175925060040E-10     2.33004943529192E-16     8.85688498156481E-10     5.00369889834314E-09     1.58856334175810E-13     8.81780976210725E-05     1.52356641656517E-04     1.65094071440853E+16     6.20000000000000E+02
     7.12833182157669E-01     2.70808110725363E-01     3.71196409017963E-10     2.33029120537596E-16     8.85737376384790E-10     5.00388477621923E-09     1.58865100918595E-13     8.81770896966221E-05     1.52357649325719E-04     1.67457457457460E+16     6.30000000000000E+02
     7.12798556044592E-01     2.70816767036567E-01     3.71216542027502E-10     2.33053077800561E-16     8.85785417177303E-10     5.00407889443997E-09     1.58873717463078E-13     8.81762254827190E-05     1.52358513277321E-04     1.69820840095490E+16     6.40000000000000E+02
     7.12763929873593E-01     2.70825423393200E-01     3.71236376431948E-10     2.33076850838935E-16     8.85832745435771E-10     5.00428003362353E-09     1.58882206211070E-13     8.81754852226588E-05     1.52359253269071E-04     1.72184219255743E+16     6.50000000000000E+02
     7.12729303654356E-01     2.70834079789328E-01     3.71255951973367E-10     2.33100464796379E-16     8.85879455992218E-10     5.00448726791605E-09     1.58890584171373E-13     8.81748527367448E-05     1.52359885481456E-04     1.74547595968036E+16     6.60000000000000E+02
     7.12694677394368E-01     2.70842736219308E-01     3.71275307300654E-10     2.33123944659897E-16     8.85925641070787E-10     5.00469969693078E-09     1.58898867884888E-13     8.81743126275671E-05     1.52360425312656E-04     1.76910970742636E+16     6.70000000000000E+02
     7.12660051096602E-01     2.70851392679584E-01     3.71294461669030E-10     2.33147299816997E-16     8.85971346621068E-10     5.00491687201204E-09     1.58907065592236E-13     8.81738551952702E-05     1.52360882462910E-04     1.79274343465215E+16     6.80000000000000E+02
     7.12625424768237E-01     2.70860049164014E-01     3.71313456754607E-10     2.33170556995207E-16     8.86016672091530E-10     5.00513782223141E-09     1.58915195129844E-13     8.81734636822406E-05     1.52361273690660E-04     1.81637714437998E+16     6.90000000000000E+02
     7.12590798414009E-01     2.70868705668290E-01     3.71332320687269E-10     2.33193733527074E-16     8.86061684606117E-10     5.00536189227013E-09     1.58923268536677E-13     8.81731263392873E-05     1.52361610745659E-04     1.84001083785062E+16     7.00000000000000E+02
     7.12556172036354E-01     2.70877362191461E-01     3.71351061515140E-10     2.33216835369554E-16     8.86106403365447E-10     5.00558889479947E-09     1.58931289257450E-13     8.81728405704131E-05     1.52361896224063E-04     1.86364451848544E+16     7.10000000000000E+02
     7.12521545639912E-01     2.70886018728755E-01     3.71369709858537E-10     2.33239881004151E-16     8.86150901435838E-10     5.00581811651226E-09     1.58939270397005E-13     8.81725933597462E-05     1.52362143142354E-04     1.88727818591079E+16     7.20000000000000E+02
     7.12486919227569E-01     2.70894675277820E-01     3.71388281375782E-10     2.33262880305367E-16     8.86195216181357E-10     5.00604919262821E-09     1.58947218656760E-13     8.81723782874379E-05     1.52362357920692E-04     1.91091184155494E+16     7.30000000000000E+02
     7.12452292800925E-01     2.70903331837900E-01     3.71406781368214E-10     2.33285837057063E-16     8.86239360255060E-10     5.00628199949481E-09     1.58955136305349E-13     8.81721932949864E-05     1.52362542617684E-04     1.93454548815328E+16     7.40000000000000E+02
     7.12417666362665E-01     2.70911988407107E-01     3.71425222662625E-10     2.33308759523618E-16     8.86283364263927E-10     5.00651623831094E-09     1.58963028832394E-13     8.81720332270921E-05     1.52362702388887E-04     1.95817912771208E+16     7.50000000000000E+02
     7.12383039914450E-01     2.70920644984223E-01     3.71443613246668E-10     2.33331652595530E-16     8.86327247267920E-10     5.00675172301002E-09     1.58970899656454E-13     8.81718947664079E-05     1.52362840551805E-04     1.98181276147507E+16     7.60000000000000E+02
     7.12348413457514E-01     2.70929301568175E-01     3.71461959828094E-10     2.33354519982185E-16     8.86371025272039E-10     5.00698829739314E-09     1.58978751648383E-13     8.81717749853676E-05     1.52362960034138E-04     2.00544638988712E+16     7.70000000000000E+02
     7.12313786993179E-01     2.70937958158596E-01     3.71480265014203E-10     2.33377363416825E-16     8.86414704498371E-10     5.00722590068662E-09     1.58986585924010E-13     8.81716728783904E-05     1.52363061841520E-04     2.02908001570477E+16     7.80000000000000E+02
     7.12279160522413E-01     2.70946614754620E-01     3.71498534666786E-10     2.33400186714689E-16     8.86458298934300E-10     5.00746439634360E-09     1.58994404992059E-13     8.81715860850785E-05     1.52363148334464E-04     2.05271363916691E+16     7.90000000000000E+02
     7.12244534046037E-01     2.70955271355345E-01     3.71516774908892E-10     2.33422993896763E-16     8.86501823190525E-10     5.00770364173855E-09     1.59002211473075E-13     8.81715121471380E-05     1.52363221971387E-04     2.07634725997305E+16     8.00000000000000E+02
     7.12209907564807E-01     2.70963927960162E-01     3.71534989771183E-10     2.33445787449070E-16     8.86545286884639E-10     5.00794354300046E-09     1.59010007092124E-13     8.81714494024471E-05     1.52363284414490E-04     2.09998087854743E+16     8.10000000000000E+02
     7.12175281079289E-01     2.70972584568636E-01     3.71553182090665E-10     2.33468569104386E-16     8.86588696786791E-10     5.00818403402329E-09     1.59017793063349E-13     8.81713966616765E-05     1.52363336853160E-04     2.12361449528251E+16     8.20000000000000E+02
     7.12140654590042E-01     2.70981241180136E-01     3.71571355997144E-10     2.33491341430616E-16     8.86632062751916E-10     5.00842501859225E-09     1.59025571154190E-13     8.81713522050190E-05     1.52363381007285E-04     2.14724810998535E+16     8.30000000000000E+02
     7.12106028097667E-01     2.70989897793755E-01     3.71589517462309E-10     2.33514108182259E-16     8.86675399029928E-10     5.00866635759453E-09     1.59033343920383E-13     8.81713135576512E-05     1.52363419351808E-04     2.17088172178379E+16     8.40000000000000E+02
     7.12071401602192E-01     2.70998554410108E-01     3.71607662489984E-10     2.33536866834051E-16     8.86718696084202E-10     5.00890814416822E-09     1.59041109651722E-13     8.81712823999059E-05     1.52363450206317E-04     2.19451533246993E+16     8.50000000000000E+02
     7.12036775104065E-01     2.71007211028679E-01     3.71625794449064E-10     2.33559619460894E-16     8.86761961953773E-10     5.00915029983481E-09     1.59048869790009E-13     8.81712573210965E-05     1.52363474981565E-04     2.21814894184386E+16     8.60000000000000E+02
     7.12002148603850E-01     2.71015867648720E-01     3.71643918191495E-10     2.33582369050633E-16     8.86805208216767E-10     5.00939271155780E-09     1.59056626411743E-13     8.81712362830109E-05     1.52363495715861E-04     2.24178254937339E+16     8.70000000000000E+02
     7.11967522102179E-01     2.71024524269425E-01     3.71662038940836E-10     2.33605118805697E-16     8.86848447338103E-10     5.00963525764092E-09     1.59064381752463E-13     8.81712170855767E-05     1.52363514609382E-04     2.26541615456128E+16     8.80000000000000E+02
     7.11932895599043E-01     2.71033180890993E-01     3.71680155506785E-10     2.33627868051295E-16     8.86891676477124E-10     5.00987796583682E-09     1.59072135302772E-13     8.81712002693814E-05     1.52363531121515E-04     2.28904975793303E+16     8.90000000000000E+02
     7.11898269093755E-01     2.71041837514687E-01     3.71698259894034E-10     2.33650612004441E-16     8.86934876554179E-10     5.01012102246150E-09     1.59079883640939E-13     8.81711892857474E-05     1.52363541800781E-04     2.31268336111750E+16     9.00000000000000E+02
     7.11863642587395E-01     2.71050494139013E-01     3.71716361820481E-10     2.33673356664904E-16     8.86978070759219E-10     5.01036420109321E-09     1.59087630925939E-13     8.81711800532000E-05     1.52363550728845E-04     2.33631696292945E+16     9.10000000000000E+02
     7.11829016080496E-01     2.71059150763355E-01     3.71734465400086E-10     2.33696104666370E-16     8.87021268909345E-10     5.01060740588755E-09     1.59095378918429E-13     8.81711708960545E-05     1.52363559581477E-04     2.35995056313005E+16     9.20000000000000E+02
     7.11794389573733E-01     2.71067807386903E-01     3.71752576054914E-10     2.33718859474288E-16     8.87064483943234E-10     5.01085051051931E-09     1.59103129938901E-13     8.81711596001487E-05     1.52363570572944E-04     2.38358416132933E+16     9.30000000000000E+02
     7.11759763065335E-01     2.71076464012203E-01     3.71770676720328E-10     2.33741610111625E-16     8.87107675139151E-10     5.01109391261788E-09     1.59110876684205E-13     8.81711531132955E-05     1.52363576755096E-04     2.40721775976693E+16     9.40000000000000E+02
     7.11725136556551E-01     2.71085120637663E-01     3.71788777997265E-10     2.33764363341880E-16     8.87150867794249E-10     5.01133736518479E-09     1.59118623691231E-13     8.81711470940493E-05     1.52363582469588E-04     2.43085135746799E+16     9.50000000000000E+02
     7.11690510047645E-01     2.71093777263049E-01     3.71806881386121E-10     2.33787120070195E-16     8.87194065488905E-10     5.01158083326948E-09     1.59126371602105E-13     8.81711409011689E-05     1.52363588357691E-04     2.45448495453683E+16     9.60000000000000E+02
     7.11655883538931E-01     2.71102433888068E-01     3.71824988744470E-10     2.33809881409696E-16     8.87237272655856E-10     5.01182427359784E-09     1.59134121211816E-13     8.81711337354565E-05     1.52363595218641E-04     2.47811855105933E+16     9.70000000000000E+02
     7.11621257029560E-01     2.71111090513598E-01     3.71843094544256E-10     2.33832644079382E-16     8.87280476103383E-10     5.01206781499244E-09     1.59141870154524E-13     8.81711279956159E-05     1.52363600653623E-04     2.50175214697157E+16     9.80000000000000E+02
     7.11586630519142E-01     2.71119747140064E-01     3.71861196114627E-10     2.33855406485760E-16     8.87323669457986E-10     5.01231151969679E-09     1.59149617287181E-13     8.81711248351193E-05     1.52363603509112E-04     2.52538574229398E+16     9.90000000000000E+02
     7.11552004008360E-01     2.71128403766788E-01     3.71879297686775E-10     2.33878171132348E-16     8.87366862816678E-10     5.01255528912459E-09     1.59157364420610E-13     8.81711224122191E-05     1.52363605626940E-04     2.54901933714946E+16     1.00000000000000E+03
     7.11517377497328E-01     2.71137060393676E-01     3.71897399845011E-10     2.33900938349611E-16     8.87410057573862E-10     5.01279910966709E-09     1.59165111804874E-13     8.81711204619777E-05     1.52363607272057E-04     2.57265293158521E+16     1.01000000000000E+03
     7.11482750986175E-01     2.71145717020604E-01     3.71915503314074E-10     2.33923708545376E-16     8.87453255459066E-10     5.01304296444241E-09     1.59172859750134E-13     8.81711186544076E-05     1.52363608774463E-04     2.59628652564313E+16     1.02000000000000E+03
     7.11448124475052E-01     2.71154373647430E-01     3.71933608959131E-10     2.33946482204838E-16     8.87496458536942E-10     5.01328683329559E-09     1.59180608626649E-13     8.81711165944720E-05     1.52363610529213E-04     2.61992011935976E+16     1.03000000000000E+03
     7.11413497964131E-01     2.71163030273983E-01     3.71951717785778E-10     2.33969259890555E-16     8.87539669207269E-10     5.01353069279857E-09     1.59188358864776E-13     8.81711138220842E-05     1.52363612996414E-04     2.64355371276632E+16     1.04000000000000E+03
     7.11378871453602E-01     2.71171686900072E-01     3.71969830940037E-10     2.33992042242451E-16     8.87582890204949E-10     5.01377451625018E-09     1.59196110954969E-13     8.81711098121079E-05     1.52363616701225E-04     2.66718730588871E+16     1.05000000000000E+03
     7.11344244941618E-01     2.71180343528044E-01     3.71987934415404E-10     2.34014821422283E-16     8.87626088104509E-10     5.01401863010040E-09     1.59203858902975E-13     8.81711109675037E-05     1.52363615240406E-04     2.69082089970222E+16     1.06000000000000E+03
     7.11309618428229E-01     2.71189000157883E-01     3.72006028294581E-10     2.34037597472716E-16     8.87669263103325E-10     5.01426303242981E-09     1.59211602744188E-13     8.81711172476992E-05     1.52363608654532E-04     2.71445449430602E+16     1.07000000000000E+03
     7.11274991914518E-01     2.71197656788291E-01     3.72024120325952E-10     2.34060374723725E-16     8.87712433692357E-10     5.01450754265909E-09     1.59219345794619E-13     8.81711251059333E-05     1.52363600490517E-04     2.73808808932413E+16     1.08000000000000E+03
     7.11240365400609E-01     2.71206313419162E-01     3.72042211119272E-10     2.34083153510435E-16     8.87755601326757E-10     5.01475214658471E-09     1.59227088315219E-13     8.81711342589553E-05     1.52363591031625E-04     2.76172168482969E+16     1.09000000000000E+03
     7.11205738886649E-01     2.71214970050364E-01     3.72060301453296E-10     2.34105934261324E-16     8.87798767864997E-10     5.01499682606402E-09     1.59234830639264E-13     8.81711443453973E-05     1.52363580639239E-04     2.78535528088872E+16     1.10000000000000E+03
     7.11171112372810E-01     2.71223626681736E-01     3.72078392275790E-10     2.34128717498219E-16     8.87841935568873E-10     5.01524155901522E-09     1.59242573172358E-13     8.81711549257739E-05     1.52363569752863E-04     2.80898887756013E+16     1.11000000000000E+03
     7.11136485859286E-01     2.71232283313089E-01     3.72096484703521E-10     2.34151503836304E-16     8.87885107103504E-10     5.01548631941740E-09     1.59250316392434E-13     8.81711654824824E-05     1.52363558890123E-04     2.83262247489573E+16     1.12000000000000E+03
