              Y_h1             Y_he4             Y_c12             Y_c13             Y_n13             Y_n14             Y_n15             Y_o14             Y_o15             E_nuc              Time
     6.96145322720445E-01     7.00771180083753E-02     7.23397332378816E-06     1.71310785377278E-07     8.53705102192188E-05     7.91108377581778E-04     3.06130055772248E-09     5.69900814384023E-04     2.46211952405249E-04     2.01203469005691E+16     1.58000000000000E+02
     6.96128318054436E-01     7.00799427432721E-02     7.38304176575117E-06     1.68660857081227E-07     8.41290000588290E-05     7.94840813012928E-04     3.12055779006906E-09     5.62503767382963E-04     2.50971596364650E-04     2.02841358749102E+16     1.60000000000000E+02
     6.96111225504386E-01     7.00828214543565E-02     7.53165995400577E-06     1.66236399062606E-07     8.29968479949232E-05     7.98391285960371E-04     3.17957788915402E-09     5.55198887202147E-04     2.55711902911595E-04     2.04476255520007E+16     1.62000000000000E+02
     6.96094042252119E-01     7.00857539133609E-02     7.67977686820362E-06     1.64026922139985E-07     8.19689388837004E-05     8.01763617423573E-04     3.23834226473714E-09     5.47989025922699E-04     2.60431375637413E-04     2.06108356324128E+16     1.64000000000000E+02
     6.96076765710181E-01     7.00887398753163E-02     7.82734317422772E-06     1.62022374901649E-07     8.10403710399277E-05     8.04961633024219E-04     3.29683298782960E-09     5.40876762070194E-04     2.65128571483535E-04     2.07737851035133E+16     1.66000000000000E+02
     6.96059393510621E-01     7.00917790791586E-02     7.97431121125584E-06     1.60213124583137E-07     8.02064469245366E-05     8.07989158071348E-04     3.35503278375940E-09     5.33864415451782E-04     2.69802100183704E-04     2.09364922623820E+16     1.68000000000000E+02
     6.96041923494987E-01     7.00948712483196E-02     8.12063497482207E-06     1.58589940145937E-07     7.94626649046962E-05     8.10850013420572E-04     3.41292502397330E-09     5.26954060230878E-04     2.74450623603854E-04     2.10989747367567E+16     1.70000000000000E+02
     6.96024353704088E-01     7.00980160913183E-02     8.26627010091111E-06     1.57143974894543E-07     7.88047107884118E-05     8.13548011163642E-04     3.47049371817687E-09     5.20147538369117E-04     2.79072855109298E-04     2.12612495063724E+16     1.72000000000000E+02
     6.96006682368373E-01     7.01012133023425E-02     8.41117384807676E-06     1.55866750209400E-07     7.82284499028630E-05     8.16086950719480E-04     3.52772350586300E-09     5.13446472173481E-04     2.83667558882377E-04     2.14233329232929E+16     1.74000000000000E+02
     6.95988907898667E-01     7.01044625618241E-02     8.55530507852563E-06     1.54750139912862E-07     7.77299194808900E-05     8.18470615151701E-04     3.58459964752026E-09     5.06852276335178E-04     2.88233549214138E-04     2.15852407316620E+16     1.76000000000000E+02
     6.95971028877646E-01     7.01077635370000E-02     8.69862423722401E-06     1.53786355918505E-07     7.73053216722976E-05     8.20702767943194E-04     3.64110801525093E-09     5.00366168935239E-04     2.92769689748104E-04     2.17469880862650E+16     1.78000000000000E+02
     6.95953044051280E-01     7.01111158824701E-02     8.84109333125652E-06     1.52967933829376E-07     7.69510165301394E-05     8.22787149749779E-04     3.69723508347388E-09     4.93989182489042E-04     2.97274892730863E-04     2.19085895711188E+16     1.80000000000000E+02
