              Y_h1             Y_he4             Y_c12             Y_c13             Y_n13             Y_n14             Y_n15             Y_o14             Y_o15             E_nuc              Time
     7.13560214935971E-01     2.70626387560846E-01     2.41888527659660E-11     9.03744293082062E-19     4.69231609205514E-11     5.54506881562660E-11     3.40959944665251E-15     8.83252454905278E-05     1.52215627943360E-04     1.17826592603939E+16     4.20000000000000E+02
     7.13525597715876E-01     2.70635036416265E-01     2.41934902103005E-11     9.03961412674627E-19     4.69321569519940E-11     5.54396937844751E-11     3.41025312885347E-15     8.83034490554093E-05     1.52237424375839E-04     1.20190611015828E+16     4.30000000000000E+02
     7.13490979035773E-01     2.70643686419422E-01     2.41976304909682E-11     9.04159976551832E-19     4.69401885511620E-11     5.54306645416665E-11     3.41083673215292E-15     8.82847837033852E-05     1.52256089724720E-04     1.22554543266082E+16     4.40000000000000E+02
     7.13456359091796E-01     2.70652337415111E-01     2.42013410445678E-11     9.04342509795372E-19     4.69473865361986E-11     5.54233339692750E-11     3.41135976223930E-15     8.82688260199894E-05     1.52272047404537E-04     1.24918400622329E+16     4.50000000000000E+02
     7.13421738067546E-01     2.70660989259563E-01     2.42046839846241E-11     9.04511325223815E-19     4.69538713991966E-11     5.54174566413497E-11     3.41183097447380E-15     8.82551838028101E-05     1.52285689617766E-04     1.27282194082289E+16     4.60000000000000E+02
     7.13387116133831E-01     2.70669641819848E-01     2.42077165628078E-11     9.04668547947123E-19     4.69597542008967E-11     5.54128063422375E-11     3.41225843890312E-15     8.82434944118035E-05     1.52297379004507E-04     1.29645934115292E+16     4.70000000000000E+02
     7.13352493418603E-01     2.70678294995203E-01     2.42104826097612E-11     9.04815821041369E-19     4.69651199669853E-11     5.54092098861888E-11     3.41264833378119E-15     8.82334829591637E-05     1.52307390452611E-04     1.32009628220762E+16     4.80000000000000E+02
     7.13317870030813E-01     2.70686948699524E-01     2.42130197893604E-11     9.04954564184534E-19     4.69700417604253E-11     5.54065184538430E-11     3.41300596811089E-15     8.82249145487939E-05     1.52315958858213E-04     1.34373282700749E+16     4.90000000000000E+02
     7.13283246085995E-01     2.70695602842750E-01     2.42153670572875E-11     9.05086229672137E-19     4.69745951501313E-11     5.54045781215399E-11     3.41333683298408E-15     8.82175434924721E-05     1.52323329909574E-04     1.36736904608044E+16     5.00000000000000E+02
     7.13248621649364E-01     2.70704257371921E-01     2.42175471152696E-11     9.05211656068935E-19     4.69788241744921E-11     5.54032991897822E-11     3.41364412837666E-15     8.82112253120366E-05     1.52329648084879E-04     1.39100497324431E+16     5.10000000000000E+02
     7.13213996794264E-01     2.70712912227998E-01     2.42195856174700E-11     9.05331804093303E-19     4.69827785992226E-11     5.54025802929903E-11     3.41393147043286E-15     8.82057989464859E-05     1.52335074445155E-04     1.41464064810490E+16     5.20000000000000E+02
     7.13179371581592E-01     2.70721567365386E-01     2.42215022801801E-11     9.05447408419180E-19     4.69864966713287E-11     5.54023435267398E-11     3.41420163831045E-15     8.82011400097054E-05     1.52339733376537E-04     1.43827611264348E+16     5.30000000000000E+02
     7.13144746059573E-01     2.70730222747001E-01     2.42233130914634E-11     9.05559062976098E-19     4.69900094055507E-11     5.54025257181601E-11     3.41445688564555E-15     8.81971473353206E-05     1.52343726045416E-04     1.46191139736060E+16     5.40000000000000E+02
     7.13110120269851E-01     2.70738878340418E-01     2.42250321131190E-11     9.05667293357585E-19     4.69933440799332E-11     5.54030713055801E-11     3.41469919455298E-15     8.81937324684817E-05     1.52347140906656E-04     1.48554652754098E+16     5.50000000000000E+02
     7.13075494250232E-01     2.70747534114990E-01     2.42266728253529E-11     9.05772610733008E-19     4.69965268443136E-11     5.54039270255048E-11     3.41493046516734E-15     8.81908118001963E-05     1.52350061569262E-04     1.50918152304707E+16     5.60000000000000E+02
     7.13040868035103E-01     2.70756190044332E-01     2.42282467462157E-11     9.05875448541197E-19     4.69995800421971E-11     5.54050473670970E-11     3.41515232104324E-15     8.81883133508146E-05     1.52352560012896E-04     1.53281640580301E+16     5.70000000000000E+02
     7.13006241648350E-01     2.70764846108777E-01     2.42297621607520E-11     9.05976107117366E-19     4.70025197454853E-11     5.54063995946749E-11     3.41536593001902E-15     8.81861834724923E-05     1.52354689885410E-04     1.55645118778251E+16     5.80000000000000E+02
     7.12971615118841E-01     2.70773502284685E-01     2.42312293130421E-11     9.06074969070304E-19     4.70053658263550E-11     5.54079432317052E-11     3.41557273607347E-15     8.81843576661562E-05     1.52356515685889E-04     1.58008588372814E+16     5.90000000000000E+02
     7.12936988466457E-01     2.70782158556525E-01     2.42326549649200E-11     9.06172288025393E-19     4.70081314018725E-11     5.54096515605176E-11     3.41577369233736E-15     8.81827935702026E-05     1.52358079775943E-04     1.60372050546140E+16     6.00000000000000E+02
     7.12902361709043E-01     2.70790814910460E-01     2.42340451452784E-11     9.06268290111114E-19     4.70108281672906E-11     5.54115007594377E-11     3.41596964862803E-15     8.81814534333741E-05     1.52359419906835E-04     1.62735506375416E+16     6.10000000000000E+02
     7.12867734862477E-01     2.70799471333553E-01     2.42354054285059E-11     9.06363182331899E-19     4.70134669361941E-11     5.54134688029284E-11     3.41616139069681E-15     8.81803019616498E-05     1.52360571372592E-04     1.65098956694458E+16     6.20000000000000E+02
     7.12833107933736E-01     2.70808127819831E-01     2.42367383885776E-11     9.06457061064281E-19     4.70160527017743E-11     5.54155455209117E-11     3.41634928136386E-15     8.81793228650847E-05     1.52361550463162E-04     1.67462401870808E+16     6.30000000000000E+02
     7.12798480936305E-01     2.70816784359217E-01     2.42380484199608E-11     9.06550091145152E-19     4.70185939887110E-11     5.54177135496294E-11     3.41653394006231E-15     8.81784886476069E-05     1.52362384674620E-04     1.69825842810637E+16     6.40000000000000E+02
     7.12763853881869E-01     2.70825440943346E-01     2.42393391890461E-11     9.06642410879789E-19     4.70210979093105E-11     5.54199584020434E-11     3.41671588359742E-15     8.81777764918938E-05     1.52363096824293E-04     1.72189280396592E+16     6.50000000000000E+02
     7.12729226783588E-01     2.70834097563307E-01     2.42406146272748E-11     9.06734169249809E-19     4.70235720900341E-11     5.54222645435918E-11     3.41689566613572E-15     8.81771620874463E-05     1.52363711222685E-04     1.74552715726692E+16     6.60000000000000E+02
     7.12694599644517E-01     2.70842754215984E-01     2.42418760264881E-11     9.06825412712750E-19     4.70260190369024E-11     5.54246268703458E-11     3.41707346977109E-15     8.81766369370026E-05     1.52364236367058E-04     1.76916148831902E+16     6.70000000000000E+02
     7.12659972464560E-01     2.70851410900056E-01     2.42431238543984E-11     9.06916155387899E-19     4.70284396572472E-11     5.54270435350196E-11     3.41724936042990E-15     8.81761974327870E-05     1.52364675865188E-04     1.79279579397984E+16     6.80000000000000E+02
     7.12625345257935E-01     2.70860067606113E-01     2.42443622500630E-11     9.07006553365545E-19     4.70308419802738E-11     5.54294981826223E-11     3.41742392154376E-15     8.81758179041745E-05     1.52365055387705E-04     1.81643008625329E+16     6.90000000000000E+02
     7.12590718033741E-01     2.70868724327397E-01     2.42455941154321E-11     9.07096713698796E-19     4.70332316353867E-11     5.54319793468730E-11     3.41759756216402E-15     8.81754799161343E-05     1.52365393369642E-04     1.84006437098432E+16     7.00000000000000E+02
     7.12556090783036E-01     2.70877381069407E-01     2.42468171597344E-11     9.07186555277778E-19     4.70356041787847E-11     5.54344960795365E-11     3.41776995938966E-15     8.81751984706353E-05     1.52365674809029E-04     1.86369863991898E+16     7.10000000000000E+02
     7.12521463514927E-01     2.70886037824998E-01     2.42480344443353E-11     9.07276190754132E-19     4.70379655491168E-11     5.54370362845571E-11     3.41794154474277E-15     8.81749540750586E-05     1.52365919198487E-04     1.88733289779947E+16     7.20000000000000E+02
     7.12486836231909E-01     2.70894694591291E-01     2.42492472239634E-11     9.07365667392311E-19     4.70403181803911E-11     5.54395950045261E-11     3.41811249508665E-15     8.81747388758913E-05     1.52366134391530E-04     1.91096714359828E+16     7.30000000000000E+02
     7.12452208936057E-01     2.70903351366880E-01     2.42504560908323E-11     9.07455006643429E-19     4.70426632214249E-11     5.54421698995231E-11     3.41828289389820E-15     8.81745490364220E-05     1.52366324224870E-04     1.93460137922823E+16     7.40000000000000E+02
     7.12417581629149E-01     2.70912008152039E-01     2.42516608785321E-11     9.07544200301604E-19     4.70450003494069E-11     5.54447616267931E-11     3.41845271772059E-15     8.81743853057682E-05     1.52366487949390E-04     1.95823561043990E+16     7.50000000000000E+02
     7.12382954312368E-01     2.70920664944950E-01     2.42528623639484E-11     9.07633277147238E-19     4.70473310713933E-11     5.54473671170124E-11     3.41862207606162E-15     8.81742427252513E-05     1.52366630523769E-04     1.98186983580800E+16     7.60000000000000E+02
     7.12348326986743E-01     2.70929321745058E-01     2.42540607512579E-11     9.07722243440086E-19     4.70496557834613E-11     5.54499855635025E-11     3.41879099770146E-15     8.81741197756187E-05     1.52366753467260E-04     2.00550405703497E+16     7.70000000000000E+02
     7.12313699653542E-01     2.70937978551084E-01     2.42552567131513E-11     9.07811128606481E-19     4.70519757905387E-11     5.54526143083355E-11     3.41895957746101E-15     8.81740129728635E-05     1.52366860263870E-04     2.02913827341027E+16     7.80000000000000E+02
     7.12279072313701E-01     2.70946635362662E-01     2.42564504056135E-11     9.07899938328963E-19     4.70542913952159E-11     5.54552527351796E-11     3.41912783732746E-15     8.81739213176822E-05     1.52366951912904E-04     2.05277248677758E+16     7.90000000000000E+02
     7.12244444968296E-01     2.70955292179321E-01     2.42576420686942E-11     9.07988682798263E-19     4.70566030631570E-11     5.54578998954961E-11     3.41929581113764E-15     8.81738435216602E-05     1.52367029702775E-04     2.07640669887453E+16     8.00000000000000E+02
     7.12209817618027E-01     2.70963949000525E-01     2.42588319368451E-11     9.08077370916039E-19     4.70589112491679E-11     5.54605548630122E-11     3.41946353193925E-15     8.81737781264677E-05     1.52367095091814E-04     2.10004091020921E+16     8.10000000000000E+02
     7.12175190262628E-01     2.70972605825695E-01     2.42600201564707E-11     9.08166004644232E-19     4.70612162372577E-11     5.54632170597195E-11     3.41963102036893E-15     8.81737235532394E-05     1.52367149658887E-04     2.12367511863988E+16     8.20000000000000E+02
     7.12140562903433E-01     2.70981262654042E-01     2.42612071122429E-11     9.08254599877318E-19     4.70635187736390E-11     5.54658849656772E-11     3.41979833064909E-15     8.81736776440089E-05     1.52367195561960E-04     2.14730932558916E+16     8.30000000000000E+02
     7.12105935541372E-01     2.70989919484584E-01     2.42623932053208E-11     9.08343170922644E-19     4.70658196365090E-11     5.54685569960314E-11     3.41996551932598E-15     8.81736377274002E-05     1.52367235472409E-04     2.17094353090926E+16     8.40000000000000E+02
     7.12071308175697E-01     2.70998576318570E-01     2.42635779695129E-11     9.08431702306817E-19     4.70681179215118E-11     5.54712349925585E-11     3.42013252068671E-15     8.81736072042453E-05     1.52367265989403E-04     2.19457773582742E+16     8.50000000000000E+02
     7.12036680807106E-01     2.71007233155182E-01     2.42647617347662E-11     9.08520205624454E-19     4.70704142687024E-11     5.54739176517875E-11     3.42029938123968E-15     8.81735838446817E-05     1.52367289342804E-04     2.21821193996704E+16     8.60000000000000E+02
     7.12002053436379E-01     2.71015889993454E-01     2.42659448869471E-11     9.08608694305595E-19     4.70727094266130E-11     5.54766034493320E-11     3.42046615537554E-15     8.81735650167181E-05     1.52367308164603E-04     2.24184614274951E+16     8.70000000000000E+02
     7.11967426064064E-01     2.71024546832678E-01     2.42671277100333E-11     9.08697178186136E-19     4.70750039461242E-11     5.54792912633488E-11     3.42063288312305E-15     8.81735487844285E-05     1.52367324390727E-04     2.26548034363322E+16     8.80000000000000E+02
     7.11932798690728E-01     2.71033203672066E-01     2.42683105155020E-11     9.08785667935742E-19     4.70772984314618E-11     5.54819798633684E-11     3.42079960838713E-15     8.81735329997117E-05     1.52367340169278E-04     2.28911454188913E+16     8.90000000000000E+02
     7.11898171316954E-01     2.71041860510752E-01     2.42694936423290E-11     9.08874175057841E-19     4.70795935401966E-11     5.54846679102953E-11     3.42096637894891E-15     8.81735153022909E-05     1.52367357860532E-04     2.31274873660085E+16     9.00000000000000E+02
     7.11863543941292E-01     2.71050517352754E-01     2.42706755965847E-11     9.08962651866735E-19     4.70818863742890E-11     5.54873613058456E-11     3.42113298422836E-15     8.81735066512734E-05     1.52367366505382E-04     2.33638293582271E+16     9.10000000000000E+02
     7.11828916565088E-01     2.71059174195278E-01     2.42718574373051E-11     9.09051132990505E-19     4.70841789881376E-11     5.54900558663778E-11     3.42129957350420E-15     8.81734994247380E-05     1.52367373725748E-04     2.36001713498964E+16     9.20000000000000E+02
     7.11794289188679E-01     2.71067831037938E-01     2.42730393188748E-11     9.09139623816687E-19     4.70864716812283E-11     5.54927509820407E-11     3.42146616853802E-15     8.81734925685409E-05     1.52367380575775E-04     2.38365133393789E+16     9.30000000000000E+02
     7.11759661812360E-01     2.71076487880410E-01     2.42742213702078E-11     9.09228128857614E-19     4.70887647036383E-11     5.54954461436092E-11     3.42163278750123E-15     8.81734852016312E-05     1.52367387936514E-04     2.40728553257703E+16     9.40000000000000E+02
     7.11725034436411E-01     2.71085144722364E-01     2.42754037213629E-11     9.09316652609095E-19     4.70910583076650E-11     5.54981408373455E-11     3.42179944872653E-15     8.81734764224727E-05     1.52367396709502E-04     2.43091973075900E+16     9.50000000000000E+02
     7.11690407060871E-01     2.71093801563724E-01     2.42765864068002E-11     9.09405196409090E-19     4.70933525601567E-11     5.55008349272073E-11     3.42196615707133E-15     8.81734660232370E-05     1.52367407102567E-04     2.45455392836949E+16     9.60000000000000E+02
     7.11655779684143E-01     2.71102458406263E-01     2.42777687762729E-11     9.09493739308842E-19     4.70956461997152E-11     5.55035309822839E-11     3.42213282087872E-15     8.81734588388390E-05     1.52367414280792E-04     2.47818812588460E+16     9.70000000000000E+02
     7.11621152307204E-01     2.71111115248787E-01     2.42789512736138E-11     9.09582295831618E-19     4.70979400873210E-11     5.55062272492113E-11     3.42229950271008E-15     8.81734516152247E-05     1.52367421498234E-04     2.50182232269007E+16     9.80000000000000E+02
     7.11586524929950E-01     2.71119772091317E-01     2.42801338925344E-11     9.09670865831171E-19     4.71002342107752E-11     5.55089237529614E-11     3.42246620167899E-15     8.81734444092777E-05     1.52367428698007E-04     2.52545651854040E+16     9.90000000000000E+02
     7.11551897552231E-01     2.71128428933903E-01     2.42813166143437E-11     9.09759448704854E-19     4.71025285338203E-11     5.55116205675131E-11     3.42263291515084E-15     8.81734373574028E-05     1.52367435743708E-04     2.54909071314522E+16     1.00000000000000E+03
     7.11517270173854E-01     2.71137085776625E-01     2.42824994079489E-11     9.09848043393626E-19     4.71048229961400E-11     5.55143178158516E-11     3.42279963874282E-15     8.81734306755256E-05     1.52367442419411E-04     2.57272490616931E+16     1.01000000000000E+03
     7.11482642795385E-01     2.71145742619288E-01     2.42836823461527E-11     9.09936652260804E-19     4.71071177389620E-11     5.55170152103411E-11     3.42296638271707E-15     8.81734238349989E-05     1.52367449253762E-04     2.59635909872397E+16     1.02000000000000E+03
     7.11448015418623E-01     2.71154399461251E-01     2.42848656731924E-11     9.10025283344608E-19     4.71094132360735E-11     5.55197117858020E-11     3.42313318150066E-15     8.81734150840222E-05     1.52367457998563E-04     2.61999329423308E+16     1.03000000000000E+03
     7.11413388041997E-01     2.71163056303144E-01     2.42860491420187E-11     9.10113928255164E-19     4.71117090082319E-11     5.55224085186856E-11     3.42330000027011E-15     8.81734061437117E-05     1.52367466932698E-04     2.64362748993466E+16     1.04000000000000E+03
     7.11378760665383E-01     2.71171713145071E-01     2.42872327077896E-11     9.10202585303845E-19     4.71140049684502E-11     5.55251055862793E-11     3.42346683270464E-15     8.81733972939702E-05     1.52367475776262E-04     2.66726168577396E+16     1.05000000000000E+03
     7.11344133288613E-01     2.71180369987160E-01     2.42884163138353E-11     9.10291252364769E-19     4.71163010067961E-11     5.55278032126082E-11     3.42363367081620E-15     8.81733888901532E-05     1.52367484173902E-04     2.69089588165873E+16     1.06000000000000E+03
     7.11309505911481E-01     2.71189026829571E-01     2.42895998916576E-11     9.10379926874807E-19     4.71185969903924E-11     5.55305016684350E-11     3.42380050494947E-15     8.81733813630692E-05     1.52367491694808E-04     2.71453007745921E+16     1.07000000000000E+03
     7.11274878533738E-01     2.71197683672488E-01     2.42907833609303E-11     9.10468605833577E-19     4.71208927634170E-11     5.55332012712605E-11     3.42396732378186E-15     8.81733752189794E-05     1.52367497832719E-04     2.73816427300819E+16     1.08000000000000E+03
     7.11240251155093E-01     2.71206340516126E-01     2.42919666294991E-11     9.10557285803448E-19     4.71231881471025E-11     5.55359023853230E-11     3.42413411432353E-15     8.81733710395982E-05     1.52367502005920E-04     2.76179846810095E+16     1.09000000000000E+03
     7.11205623775216E-01     2.71214997360724E-01     2.42931495933814E-11     9.10645962909537E-19     4.71254829397366E-11     5.55386054215989E-11     3.42430086191737E-15     8.81733694820925E-05     1.52367503557245E-04     2.78543266249527E+16     1.10000000000000E+03
     7.11170996394991E-01     2.71223654205746E-01     2.42943324851810E-11     9.10734645839058E-19     4.71277775925397E-11     5.55413094610635E-11     3.42446759935061E-15     8.81733690807174E-05     1.52367503952438E-04     2.80906685713386E+16     1.11000000000000E+03
     7.11136369018335E-01     2.71232311048707E-01     2.42955163793933E-11     9.10823374694273E-19     4.71300741898901E-11     5.55440102580071E-11     3.42463447808142E-15     8.81733630585255E-05     1.52367509968448E-04     2.83270105591719E+16     1.12000000000000E+03
